Seed,Overlap,CUE1,CUE2,CUE3,Num_Survivors1,Num_Survivors2,Num_Survivors3,Competition1,Competition2,Competition3,Facilitation1,Facilitation2,Facilitation3,Depletion1,Depletion2,Depletion3,Total_Abundance_1,Total_Abundance_2,Total_Abundance_3,Dominant_Community,Similarity_3vs1,Similarity_3vs2
55560258,0.5,0.4357835555333546,0.4421526971429359,0.4371472859627602,15,10,13,0.7517115048373617,0.7586248524543184,0.5643665659886037,0.05018832497576055,0.05032431132309197,0.0753660337683988,23.443344140038736,23.128539870449654,37.03069482553293,122.90919076007538,123.11325465318953,194.23776177894177,Community1,0.41170831941897956,0.31577913638146515
55560258,0.75,0.4401480387268677,0.43862008727960206,0.4383383283035863,9,16,14,0.7469590660366351,0.7547896029338107,0.6518634203502794,0.04969882279833108,0.05032072429398293,0.06299685250641614,23.368391787864823,23.269243590977315,31.860232754012408,123.04077638887375,123.00703690171765,158.52177981898865,Community1,0.5234435762112493,0.4234574273324595
1728112230,0.25,0.4409190565852398,0.442416904266457,0.44002430103864254,13,12,21,0.7479078580053489,0.7443380399814774,0.4631064576127644,0.050067838104069964,0.0502152868822666,0.08815141451289733,22.774377154122597,23.289865987703223,45.898424313665885,123.28172294644168,122.942740650503,233.5984492484361,Community1,0.07829752294356296,0.08320696138455141
1728112230,0.5,0.44882180910175506,0.4407077854683902,0.4442533066703569,7,12,14,0.7512141467692441,0.745180920736944,0.5590347074415724,0.04944392194102604,0.05005001751745035,0.0746444314594018,22.96703899168477,22.958511687723796,37.87195803719275,123.09843586853157,123.11443625500529,193.8618610659088,Community1,0.46006825664826156,0.5403120653665312
1728112230,0.75,0.4419518226229852,0.4391039552754018,0.4362674836951137,15,13,17,0.7519458366970124,0.7553855990722006,0.6576828783273084,0.04964672414269039,0.05013335475889335,0.06292015950872759,23.26218570230952,23.134382541132183,31.628682094467802,122.98217167158624,122.98468591659653,158.4874139604986,Community1,0.3918340393267986,0.39009231772674424
2810453100,0.25,0.4398185467513215,0.4412655541510382,0.43633718590086684,13,11,18,0.7530185830594248,0.7562668931679974,0.465248635406778,0.05022723159287588,0.04962708060944507,0.08788136863574923,23.122257135395415,23.13754327975053,42.525302378908435,123.06421079297343,123.15872858166045,235.6698093034447,Community2,0.42562084849872084,0.3663893475019573
2810453100,0.5,0.44346658560500907,0.4374703224636972,0.43755456656297187,11,10,20,0.751066547906507,0.7549432116882354,0.5674434678663322,0.0499849508305529,0.05012773765776015,0.07512867072016975,23.065238470536833,23.158317486371857,37.771029644728735,123.05164549686334,123.06690293542158,194.02120272558523,Community1,0.4460611628708625,0.47711137520057834
2810453100,0.75,0.43374514902330075,0.44737239836752324,0.4420925598944216,17,12,13,0.7509998830897978,0.748834333778404,0.6512434281915169,0.04990340553088811,0.050159035713169285,0.06301927861901879,23.537810346871545,22.858905261178677,30.874872464988286,122.7628932798824,123.20692289667659,158.762981144638,Community2,0.3677841756239526,0.4638608134915736
1142314400,0.25,0.4410076245588569,0.44038303379841326,0.4401156203887819,11,10,17,0.7531374300926621,0.7476455810935504,0.4663779821750449,0.050439067946956316,0.04975152174533526,0.08813934454965557,22.760623970652585,23.155076470956285,42.312097502631374,123.19918600159285,122.99278814734109,235.6856881088033,Community1,0.5218627948202067,0.5437510348286457
1142314400,0.5,0.43956789960541526,0.4450346235761652,0.4417996323974243,13,10,15,0.753129001962574,0.7582002771649244,0.5674125104371683,0.05034591721429485,0.04990472387969888,0.07511906461244394,23.117465800603707,23.07015540624678,37.19063090499859,123.11946111824594,122.97203438148401,194.29555850652113,Community2,0.39406766479906385,0.46387507105821857
